,label,full_text
12688,1,lynch mob thug threaten zimmerman jury n ggas coming bitch jury http co xy v ytyas hatred stop flowing war
12690,0,mt dockozlowski ted cruz proud wacko bird standwithcruz keepcruzing pun
12694,1,bottom bitch cotton pick tell give money yo hoe give attitude
12695,1,macc amp cheese maccin bitch amp makin cheese
12696,0,mace wife charlie brown rejectedpeanutsspecials
12697,0,mad respect affleck refusing wear yankee cap though sox fan wearing mets cap probably irritated
12698,1,mad pussy gym full fuck people
12699,1,made world series ned yost fucking everybody bitch low
12700,1,made one time favorite look like bitch grandest stage em
12701,0,madea old hillbilly hilarious together
12702,0,magellan suck trash talk physguy submix c
12703,1,magic ball hoe loyal http co g bwiax f
12704,0,majority trash anyway
12705,1,majority hoe gram instafrontin http co nn qas
12706,0,majority time woman story trash anyway
12707,1,make burger bitch http co stvepvmzzz
12708,1,make sure pussy clean cuz ima eat scream
12709,1,make artist cover selling pussy second gig bartender student
12710,1,make first impression best like nino brown ima cancel bitch
12711,1,makem eat since eating pussy major nomore
12712,1,makeup saving alot bitch single
12713,1,makeup save hoe
12714,0,making brownie
12716,1,man fugazi ducked like true hick would split white trash faggot lid
12717,1,man stop looking hoe twerking facebook
12718,1,man hoe location
12719,1,man hope think think hoe lezgnik
12720,1,man watched shade gay trailer shit looked like wackest movie time hyping trash
12721,1,man rather see morning selfies bitch dont change look case monday see jay bey poster ijs
12722,1,man swear today like nation hit tony driving day chink almost smashed
12723,1,man thought heifer wa yo old bitch first went fed wa nigga would smoke
12724,1,man wish bitch would stfu
12725,1,man tired dealing hoe dick
12726,1,man tryin take intoxication charlie sheen level today going
12727,1,man tryna give chief keef mixtape chance shit trash
12728,0,man arrested opened nip bottle vodka found car http co vtussbghbr
12729,1,man bitch love beyonce punch line
12730,1,man dude next got worst looking hoe ever seen hey
12731,1,man fuck bitch nigga doin
12732,1,man heartburn bitch
12733,1,man bad washington height chick dyckman like grab pussy yell good son still fuckin
12734,1,man bitch dont call back job cuhh uma snapping
12735,0,man im glad im around see redskin go playoff considering happens lifetime redskinsblow
12736,0,man zebra print dress robs bank http co xapayzbge
12737,1,man bad built bitch san antonio amp u wear thong beach yo bet retweet
12738,1,man bitch beautiful helen troy
12739,1,man stop acting like faggot go win kaepernick
12741,1,man bad bitch broke niggaz tweet wa trap feed bullshit negativity niggaz line plate
12742,1,man nigga courage always bein bitch hit dat shit lil nigga http co k cb yvvgy
12743,1,man run game hoe fuck alex even need bitch
12744,1,man lot fat bitch
12745,1,man bitch boring yo outgoing fun wild bitch
12746,1,man hoe familiar one minute team next minute witcha
12747,1,man bitch smell like cheap lip stick
12748,1,man da fuck let hoe background looking like got damn zebra betawards
12749,1,man hoe even bother wearing clothes going like
12750,1,man ugliest bitch talk
12751,1,man got fucked within inch life evening unbothered bitch carryon
12752,1,man wish big booty bytches would use nickname judy shy typical old
12753,1,man aunt petunia royal bitch
12754,0,man serious shiner chara sporting yowza
12755,1,mane dis nicca call mo time n say finna pull dnt pull
12756,1,mane wtf wake look da window showin like mf outside good thing nicca went walmart yesterday good aone snack
12757,0,mann first game week wait redskin always redskin
12758,1,mann pussy throwback
12759,1,mann jada pickett wa badddddd bitch lawd
12760,0,mannnn tonight feel like trash
12761,1,mannnnnn hoe aint loyal
12762,0,manual labor trash
12763,0,many people claiming slippery slope absolute one said slippery slope argument paranoid delusional tcot
12764,1,maple room bitch sacto style
12765,1,marca got many hoe confused
12766,1,marcus colston damn trash
12767,0,marcus smart belongs celtic trash wa destiny
12768,1,marcus hoe schleeeeeeeeeeppppppp
12769,1,marijuana turn good pussy great
12770,1,marijuana hydro pussy hoe titty
12771,1,marilyn monroe set standard hoe achieve society
12772,0,mark teixeira finally stepping hr couple bb yankee
12773,1,married skinny bitch trickin wit thick bitch got sum big hip call boa hypocrite
12774,1,mary jane dumb bitch peter ha job saving city spiderman bitching came play
12775,0,mata ngeli alu polosi ho nifo
12776,1,math forever confusing retard
12777,1,matt cancer free got ta hoe throw booty bedtime
12778,1,matt got shade tryin scope bitch http co ywaq hg wf
12779,1,maury funny sometimes ratchet hoe need get knocked fuck
12780,0,may bird paradise fly nose may elephant caress toe may wife runner u http co h e e
12781,0,maybe barackobama colored blind red line tough talk walk tcot
12782,0,maybe feel great got hr sleep surely last night box cooky amp cracker dinner chunk
12783,1,maybe text first read message respond k bitch ncpostgrad
12784,1,maybe shoulda informed cousin social anxiety taking crowded bar bright side texas ha hott bitch
12785,1,maybe love one day maybe someday grow till sit drunk runway hoe
12786,1,maybe bitter nigguh like obito
12787,1,maybe one maybe two maybe nigguh call
12788,1,maybe conceited bitch people would like
12789,1,maybe next time day drink ill balance bitch mary jane cause itslevelstoothisshit
12790,1,maybe reluctantly done doe mean discrimination law state culturally queer people state
12791,1,maybe eat makeup pretty inside also bitch
12792,1,mayweather pussy winning cu pick fight pick nobody fighter fightpacquiao floydmayweather
12793,0,mccann although greatest season would step russel martin mccann carlos ruiz mlb yankee
12794,0,mcdonald hella trash
12795,1,mcdonalds pipe self defence beating http co gk wbobjtc one nigger hand would shake deal sheboons
12796,1,amp elizabeth bitch
12797,1,amp lew differ philosophy say smack bitch bet watch mouf
12798,0,amp hubby relaxing studio lil headed str honey doo wop wop bday bash kristen http co fonjofdzjc
12799,1,amp next bitch gone turn fashion side amp wearing nun designer shit shit basic af
12800,1,bryan still bitch
12801,1,da iamcolinquinn gon na reboot da jefferson dis time gon na weezy married pre op trannies
12802,1,big ol titty bitch saverearose http co hgmdurjfyt
12803,1,bitch http co asyjv k tt
12804,1,bitch song ifihadme http co qlt elfaf
12805,1,homie hou_hefner rockin bitch night meetushere http co olvik ld
12806,1,nig yungnaughti running shit miami court lost one game day
12807,1,nigguh stay doin
12808,0,song bird sang h gospel choir http co aj hwhprwc
12809,1,calling bout nigga shit bird amp nigga fucking fucking care
12810,0,gusta pollo espa ol lol
12811,1,n niccas ya type neva exchange wan na talk n still gain u
12812,1,sarayeagley caffenate bitch know use dave coffee maker struggle cleadventures
12813,1,folk try come ok hoe cool http co qdufivvwha
12815,1,mom honestly thank making bad bitch mom got ta stop
12816,0,downloads flappy bird sierra welp go school
12817,1,put twist tie bag ice get car kiersten nahh bitch cool http co fcon sd
12818,0,meatloaf cream potato deer steak gravy pinto bean cornbread pear cobbler n bread pudding fhc
12819,1,meek nut shit one time bitch guess forgot hoe shit wale twitter oh ok
12820,1,meek mill said get yo game lose yo bitch damn lol
12821,0,meet india amazing death defying monkey king http co dgcmlfsirh http co vyw fswwdv
12822,1,megatron must fucked stafford bitch something throw man ball
12823,1,mei haruka tied take three cock pussy mouth http co jncmczefss
12824,1,melo got bitch east
12825,1,member bitch put le front everything foreign mf
12826,1,member non traditional religion sub human trash
12827,0,memorial weekend early bird wine walk price still available participating location http co bbyotneebn
12829,1,merry christmas bitch http co xrklonwzgn
12830,1,merry christmas bitch hoe
12831,1,messi thinking ronaldo bitch even make group ahaaaaa
12832,1,messy hoe fucking friend
12833,1,messy ass bitch would blast yall dumb bitch even gon stoop yalls level
12834,1,met bad bitch chicago hat cocked yo
12835,1,met foreign bitch wesley better call
12836,0,met woman wa trying feed crow brazil nut
12837,1,met bitch online call e bae
12838,1,mf care tha kid except nigga amp bitch
12839,1,mf see picture couple walking stair together amp caption goal bitch going stair
12840,0,mi caldito de pollo estuvo incredible ahora snuggle con mi snuggie mi hubby queeee riiikkooo
12841,1,mimi wa worried bout stevie j marriage bitch even realize made sex tape married man
12842,1,mino daboss_s willyroast caption gt http co qr oegnjli nah bitch gon na keep virginity
12843,1,miami bitch
12844,0,miami run defense alex smith trash
12845,1,michael sam cut prof fag belong football nfl heterosexual sport heterosexual
12846,1,michigan big state hoe twitter instagram make smaller
12847,1,middle eastern indonesian woman beautiful never seen ugly bitch bollywood film ever
12848,1,might buy bitch bag weekend idk
12849,1,miley cyrus got hardest song club j foot tho hoe love boot
12850,1,miley cyrus want hump thing smoke weed retarded
12851,1,miley cyrus went singer v show stripper rap need big tiddy dat bitch
12852,1,miley cyrus kinda look like retarded care bear
12853,1,milk marie approve ugly hoe
12854,1,milk marie got pretty pussy call pink cause nigga fell love
12855,1,million dollar bitch slap ho
12856,1,million nigga rap make music like quality song spittin bar shit play wit bitch
12857,0,mint oreo gt gt gt
12858,1,minus retarded poor bot
12859,1,miss niggah leo
12860,1,miss scary hoe http co fzb ysxvz
12861,1,miss lil bitch xmason lifex http co tqmmnmkcyn
12862,0,mississippi state fan best mock easy poor state hard getting win top opponent failstate
12863,1,missouri got swag fag lmao
12864,1,mitt romney gone take away weave become president hoe gone walkin around looking like lil bill amp calliou
12865,0,mitt romney hate big bird fascist
12866,1,mix bitch
12867,1,monique made whole fucking career offa call slim girl skinny bitch lost weight wa unhealthy done
12868,1,model bitch gym working fitness dont mean nothing cuz still gon buy titty
12869,1,modern day singer talk shit rapper talk lol hoe
12870,0,molly ellie need tea cafeshaw bound go everyone else amsterdam get time hey ho
12871,1,molly make bitch crazy
12872,1,molly bitch love come hate go
12873,1,mom called rude hoe rude
12874,1,mom really came found anything possible bitch
12875,1,mom said chocolate milk past nine punched bitch pussy satan
12876,1,mom real bitch lately
12877,1,mom heard song guy bitch long something could fuck world hour something lolol
12878,1,momma always told wa crazy hoe say amazing listen lady
12879,1,momma always told wa crazy hoe say amazing listen lady
12880,0,mommy said pussy cat inside dawgs house
12881,1,mom hoe disrespectful one jusdahl bitch trash http co bdftuen rm
12882,1,monday like saturday bitch turnup
12883,1,money gt gt gt gt best pussy
12884,1,money thang bitch lie control every bitch alive
12885,1,money buy love pay pussy
12886,1,money make happy one bit money make feel comfortable anything get pussy dead broke tho tbh
12887,1,money first woman second hoe last
12888,1,money ha bin mind lately think time leave hoe alone get program
12889,0,money hungry hoe never get crumb
12890,1,money make bitch fuck nigga steal
12891,1,money impress broke bitch
12892,1,money bitch even though love lady
12893,1,money pussy amp freedom
12894,1,money hoe car clothes
12895,0,monkey see monkey really abu
12896,0,monkey see monkey doo
12897,1,monkey see monkey narnfraud swiftee amp narnfraud pathetic disturbed pair thug mngop proud stribpol
